an;mois;nation_2;engin;pecherie_2;espece;poids
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;440
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Volute;240
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;6140
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;842546
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;284181
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;5027
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;5115
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;149743
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;139766
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;4035
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;53952
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;415465
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;198003
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;21706
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;37550
2021;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;102070
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;16670
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;650
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Cherne;250
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Dorades;2540
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;400
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;200
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Soles;410
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;320
2021;2;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Volute;1690
2021;2;Mauritanienne;FILET DROIT FIXE NASSES;Peche cotiere cephalopodes;Poulpe;100
2021;2;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;960
2021;2;Mauritanienne;FILET NASSE;Peche cotiere cephalopodes;Poulpe;610
2021;2;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;1870
2021;2;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;1890
2021;2;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;1820
2021;2;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;880
2021;2;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;540
2021;2;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;90
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;2830
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;268631
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;91643
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;2236
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Courbines;18
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;13130
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;37582
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;10540
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;244780
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;71090
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;18748
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;18998
2021;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;20790
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;1040
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;21140
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Calamar;5100
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;13300
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Langoustino;80
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;31620
2021;3;Chinois;CHALUT;Peche hauturiere cephalopodes;Seiche;14760
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;47636
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;1857
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;382
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;112
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;9762
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;1316
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;45
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;5671
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;76
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;407
2021;3;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;2597
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;13360
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;192
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;560
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;15300
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;500
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;1300
2021;3;Mauritanienne;chalut;Peche hauturiere cephalopodes;Volute;340
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;8655
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;599067
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;117791
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;5769
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;1123
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;156972
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;126862
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;11747
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;15728
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;633726
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;258787
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;22964
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;54278
2021;3;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;186632
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;15710
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;280
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Cherne;190
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Dorades;1210
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;2906
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;10
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Soles;190
2021;3;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;470
2021;3;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;1300
2021;3;Mauritanienne;FILET NASSE;Peche cotiere cephalopodes;Poulpe;90
2021;3;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;2010
2021;3;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;2820
2021;3;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;1950
2021;3;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;1510
2021;3;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;851
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;12190
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;176326
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;39640
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;1440
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;14650
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;60548
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;3020
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;323264
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;100485
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;18394
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;29486
2021;3;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;39530
2021;4;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;10580
2021;4;Chinois;CHALUT;Peche hauturiere cephalopodes;Calamar;1240
2021;4;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;7220
2021;4;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;9260
2021;4;Chinois;CHALUT;Peche hauturiere cephalopodes;Seiche;8230
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;18259
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;355
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;300
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;3691
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;894
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;1917
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;15
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;48
2021;4;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;1118
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;8620
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;24
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;320
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;5496
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;48
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;380
2021;4;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;780
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;4138
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;337803
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;36895
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;2633
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;615
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;81762
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;46108
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;100
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;26044
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;243547
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Rape;54
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;245722
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;19125
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;31953
2021;4;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;91419
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;11200
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;210
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Cherne;70
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Dorades;2330
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;690
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Soles;60
2021;4;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;330
2021;4;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;120
2021;4;Mauritanienne;FILET NASSE;Peche cotiere cephalopodes;Poulpe;900
2021;4;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;1670
2021;4;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;1230
2021;4;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;1010
2021;4;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;350
2021;4;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;1165
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;7700
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;106222
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;12363
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;188
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;3700
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;21220
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;7840
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;108029
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;108909
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;14358
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;17154
2021;4;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;26675
2021;5;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1540
2021;5;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;200
2021;5;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;720
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;4314
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;54
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;1640
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;626
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;36
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;20
2021;5;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;20
2021;5;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;27
2021;5;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;360
2021;5;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;189
2021;6;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;140
2021;6;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;20
2021;6;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;60
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;2600
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;1340
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;2740
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;5500
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;1170
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;20
2021;6;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;575
2021;7;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;24280
2021;7;Chinois;CHALUT;Peche hauturiere cephalopodes;Calamar;6600
2021;7;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;10880
2021;7;Chinois;CHALUT;Peche hauturiere cephalopodes;Dorades;640
2021;7;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;31290
2021;7;Chinois;CHALUT;Peche hauturiere cephalopodes;Seiche;5540
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;8479
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;280
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;64
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;285
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;13159
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;1420
2021;7;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;32
2021;7;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1680
2021;7;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;1056
2021;7;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;160
2021;7;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;7200
2021;7;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;100
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;1990
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;531401
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;182916
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;3334
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;317
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;84510
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;283157
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;1008
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;681
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;542841
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;132530
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;13710
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;25403
2021;7;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;202914
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;2260
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;70
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Cherne;20
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Dorades;6520
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;1330
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Soles;20
2021;7;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;30
2021;7;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;1810
2021;7;Mauritanienne;FILET NASSE;Peche cotiere cephalopodes;Poulpe;3380
2021;7;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;3260
2021;7;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;2210
2021;7;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;1890
2021;7;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;760
2021;7;Mauritanienne;NASSES;Peche cotiere cephalopodes;Poulpe;2300
2021;7;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;760
2021;7;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;2775
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;660
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;160323
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;50890
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;1090
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Courbines;324
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;4810
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;152002
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Langoustino;630
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;179602
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;24388
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;7452
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;2176
2021;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;53715
2021;8;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;54930
2021;8;Chinois;CHALUT;Peche hauturiere cephalopodes;Calamar;6120
2021;8;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;24960
2021;8;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;41990
2021;8;Chinois;CHALUT;Peche hauturiere cephalopodes;Seiche;1900
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;15248
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;3097
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;29
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;144
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;9783
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;4020
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;74
2021;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;45
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;3360
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;1224
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;420
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;8470
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;48
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;180
2021;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;120
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;10452
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1080727
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;259344
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;6596
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;534
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;257630
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;388979
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;3135
2021;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;1100
